date,district,crop,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2,ETo_mm,generated_irrigated,real_soil_moisture_mm
2019-02-20,Ghaziabad,Wheat,18.0,1.37,1.92,5.68,2.973951108698789,0.0,220.8737375500185
2019-02-21,Ghaziabad,Wheat,20.54,0.15,2.26,14.18,3.459911401932179,0.0,217.56382614808632
2019-02-22,Ghaziabad,Wheat,18.46,0.0,2.75,15.35,3.3366007798937893,0.0,214.22722536819253
2019-02-23,Ghaziabad,Wheat,14.79,0.0,2.96,19.46,3.1556324253911896,0.0,211.07159294280135
2019-02-24,Ghaziabad,Wheat,16.13,0.0,1.91,18.01,3.252808583956883,0.0,207.81878435884445
2019-02-25,Ghaziabad,Wheat,16.82,0.0,1.25,16.47,3.2815311573224646,0.0,204.537253201522
2019-02-26,Ghaziabad,Wheat,16.36,2.54,1.54,9.69,3.0012219579386894,0.0,204.0760312435833
2019-02-27,Ghaziabad,Wheat,13.76,0.75,1.89,13.49,2.923755937851598,0.0,201.90227530573168
2019-02-28,Ghaziabad,Wheat,14.0,0.0,2.08,19.99,3.1813635571799077,0.0,198.72091174855177
2019-03-01,Ghaziabad,Wheat,15.54,0.0,1.77,19.43,3.3342157771547356,0.0,195.38669597139705
2019-03-02,Ghaziabad,Wheat,16.57,6.42,1.67,6.11,3.0571264552088295,0.0,198.74956951618822
2019-03-03,Ghaziabad,Wheat,17.16,0.22,1.88,12.96,3.2923346708738763,0.0,195.67723484531433
2019-03-04,Ghaziabad,Wheat,17.75,0.27,1.71,14.92,3.443036369438338,0.0,192.504198475876
2019-03-05,Ghaziabad,Wheat,17.12,0.0,2.24,19.45,3.567990226241138,0.0,188.93620824963486
2019-03-06,Ghaziabad,Wheat,16.6,0.0,2.22,21.77,3.614954246120134,0.0,185.32125400351472
2019-03-07,Ghaziabad,Wheat,18.11,0.0,1.75,20.18,3.734695507095228,0.0,181.58655849641949
2019-03-08,Ghaziabad,Wheat,19.64,0.0,1.46,18.35,3.8426442412065884,0.0,177.7439142552129
2019-03-09,Ghaziabad,Wheat,19.57,0.0,2.37,19.3,3.8924381232230836,1.0,225.0
2019-03-10,Ghaziabad,Wheat,19.31,0.0,1.73,21.87,3.983173590244895,0.0,221.0168264097551
2019-03-11,Ghaziabad,Wheat,21.09,0.15,2.7,18.13,4.04429546429866,0.0,217.12253094545645
2019-03-12,Ghaziabad,Wheat,20.25,0.02,2.47,15.92,3.8871247260914874,0.0,213.25540621936497
2019-03-13,Ghaziabad,Wheat,18.75,0.0,1.82,9.19,3.48821273097373,0.0,209.76719348839123
2019-03-14,Ghaziabad,Wheat,19.6,1.22,2.16,13.02,3.7403492000150975,0.0,207.24684428837614
2019-03-15,Ghaziabad,Wheat,19.24,0.0,2.16,21.69,4.066718243626014,0.0,203.18012604475012
2019-03-16,Ghaziabad,Wheat,19.56,0.0,1.99,20.58,4.078564644891951,0.0,199.10156139985818
2019-03-17,Ghaziabad,Wheat,20.47,0.0,1.68,21.24,4.223782921465676,0.0,194.87777847839251
2019-03-18,Ghaziabad,Wheat,20.84,0.0,1.59,21.79,4.306350138700788,0.0,190.57142833969172
2019-03-19,Ghaziabad,Wheat,22.27,0.0,2.15,22.62,4.520257689688916,0.0,186.0511706500028
2019-03-20,Ghaziabad,Wheat,24.06,0.27,2.26,20.35,4.645411318465591,0.0,181.67575933153722
2019-03-21,Ghaziabad,Wheat,23.62,0.02,1.26,20.93,4.642394301929101,0.0,177.05336502960813
2019-03-22,Ghaziabad,Wheat,22.79,0.0,3.15,23.66,4.68338473908318,1.0,225.0
2019-03-23,Ghaziabad,Wheat,22.53,0.0,3.4,23.01,4.646770200792271,0.0,220.35322979920772
2019-03-24,Ghaziabad,Wheat,24.56,0.0,2.91,22.77,4.89113586942017,0.0,215.46209392978756
2019-03-25,Ghaziabad,Wheat,23.89,0.01,2.28,19.39,4.687379653697891,0.0,210.78471427608966
2019-03-26,Ghaziabad,Wheat,23.4,0.0,2.65,24.44,4.867351441240943,0.0,205.91736283484872
2019-03-27,Ghaziabad,Wheat,24.01,0.0,2.15,20.11,4.772606004864561,0.0,201.14475682998415
2019-03-28,Ghaziabad,Wheat,27.03,0.0,1.8,21.88,5.221394681633214,0.0,195.92336214835092
2019-03-29,Ghaziabad,Wheat,28.79,0.0,1.49,22.63,5.484331291780566,0.0,190.43903085657035
2019-03-30,Ghaziabad,Wheat,29.59,0.22,1.0,22.43,5.590680789563109,0.0,185.06835006700726
2019-03-31,Ghaziabad,Wheat,27.13,0.01,2.88,23.46,5.368727151371321,0.0,179.70962291563592
2019-04-01,Ghaziabad,Wheat,25.45,0.0,2.85,25.89,5.294398212117721,1.0,225.0
2019-04-02,Ghaziabad,Wheat,27.42,0.0,1.63,25.1,5.519838869774014,0.0,219.48016113022598
2019-04-03,Ghaziabad,Wheat,28.54,0.0,1.73,25.0,5.672428423211841,0.0,213.80773270701414
2019-04-04,Ghaziabad,Wheat,29.88,0.0,1.48,24.16,5.816505914180766,0.0,207.99122679283337
2019-04-05,Ghaziabad,Wheat,31.11,0.0,1.28,23.44,5.951481654056851,0.0,202.0397451387765
2019-04-06,Ghaziabad,Wheat,32.15,0.0,1.65,23.33,6.093588380655259,0.0,195.94615675812125
2019-04-07,Ghaziabad,Wheat,30.87,0.0,1.64,19.96,5.7858716502394545,0.0,190.1602851078818
2019-04-08,Ghaziabad,Wheat,29.78,1.23,1.43,22.65,5.810476615938825,0.0,185.57980849194297
2019-04-09,Ghaziabad,Wheat,29.81,0.16,1.39,23.88,5.894109092791266,0.0,179.8456993991517
2019-04-10,Ghaziabad,Wheat,31.7,0.0,1.45,23.36,6.121333707574341,1.0,225.0
2019-04-11,Ghaziabad,Wheat,32.1,0.0,2.09,23.14,6.179074780153802,0.0,218.8209252198462
2019-04-12,Ghaziabad,Wheat,32.13,0.01,2.33,20.75,6.076890300920199,0.0,212.75403491892598
2019-04-13,Ghaziabad,Wheat,32.12,0.09,2.69,24.39,6.28446271442997,0.0,206.55957220449602
2019-04-14,Ghaziabad,Wheat,32.44,0.0,3.09,24.88,6.368916664154693,0.0,200.19065554034134
2019-04-15,Ghaziabad,Wheat,33.51,0.0,3.56,23.64,6.457875040807849,0.0,193.73278049953348
2019-04-16,Ghaziabad,Wheat,28.37,0.53,2.83,10.25,5.195213894019878,0.0,189.0675666055136
2019-04-17,Ghaziabad,Wheat,23.42,15.18,2.74,16.29,4.892831548164421,0.0,199.3547350573492
2019-04-18,Ghaziabad,Wheat,24.64,1.78,1.38,22.65,5.342903367227748,0.0,195.79183169012146
2019-04-19,Ghaziabad,Wheat,26.47,0.0,1.83,24.57,5.676798403930028,0.0,190.11503328619142
2019-04-20,Ghaziabad,Wheat,27.59,0.0,1.6,24.51,5.832857594078758,0.0,184.28217569211267
2019-04-21,Ghaziabad,Wheat,29.92,0.0,2.01,25.55,6.199078509922065,0.0,178.0830971821906
2019-04-22,Ghaziabad,Wheat,31.49,0.0,1.82,25.9,6.436637412101029,1.0,225.0
2019-04-23,Ghaziabad,Wheat,32.75,0.0,1.89,25.53,6.5980186409535495,0.0,218.40198135904646
2019-04-24,Ghaziabad,Wheat,33.42,0.0,1.29,24.27,6.63471718090226,0.0,211.7672641781442
2019-04-25,Ghaziabad,Wheat,34.19,0.0,1.83,22.58,6.65834509456469,0.0,205.1089190835795
2019-04-26,Ghaziabad,Wheat,33.65,0.24,2.8,24.76,6.72142051162882,0.0,198.6274985719507
2019-04-27,Ghaziabad,Wheat,34.06,0.0,4.33,26.52,6.883826729510255,0.0,191.74367184244045
2019-04-28,Ghaziabad,Wheat,33.99,0.0,3.97,26.72,6.899800876060084,0.0,184.84387096638036
2019-04-29,Ghaziabad,Wheat,34.29,0.0,2.45,26.3,6.9318397249354655,0.0,177.9120312414449
2019-04-30,Ghaziabad,Wheat,34.17,0.0,2.46,26.09,6.91872747921781,1.0,225.0
2019-05-01,Ghaziabad,None,34.45,0.0,1.69,25.68,6.947747579358392,0.0,0.0
2019-05-02,Ghaziabad,None,34.25,0.01,2.3,22.97,6.787626210201741,0.0,0.0
2019-05-03,Ghaziabad,None,33.09,0.69,1.7,23.54,6.6795047192428605,0.0,0.0
2019-05-04,Ghaziabad,None,32.0,0.77,2.74,26.18,6.6849890395023905,0.0,0.0
2019-05-05,Ghaziabad,None,32.1,0.0,3.14,28.62,6.834261192340558,0.0,0.0
2019-05-06,Ghaziabad,None,33.04,0.0,3.1,28.39,6.9629929884614405,0.0,0.0
2019-05-07,Ghaziabad,None,34.07,0.0,3.01,25.5,6.962448317672547,0.0,0.0
2019-05-08,Ghaziabad,None,35.14,0.0,3.39,25.7,7.128565274790822,0.0,0.0
2019-05-09,Ghaziabad,None,35.84,0.0,4.21,24.97,7.193617397858088,0.0,0.0
2019-05-10,Ghaziabad,None,35.79,0.0,3.51,25.98,7.253964915534243,0.0,0.0
2019-05-11,Ghaziabad,None,34.99,0.0,2.63,24.66,7.083950292735225,0.0,0.0
2019-05-12,Ghaziabad,None,34.17,0.0,2.93,20.77,6.769868896154663,0.0,0.0
2019-05-13,Ghaziabad,None,34.63,0.09,1.5,21.51,6.881145990251052,0.0,0.0
2019-05-14,Ghaziabad,None,32.9,1.69,2.46,23.93,6.793205748772854,0.0,0.0
2019-05-15,Ghaziabad,None,34.09,0.17,1.11,18.0,6.630879076585283,0.0,0.0
2019-05-16,Ghaziabad,None,33.74,2.96,1.94,20.27,6.722495728623903,0.0,0.0
2019-05-17,Ghaziabad,None,32.41,2.93,2.82,23.02,6.704837970479975,0.0,0.0
2019-05-18,Ghaziabad,None,29.45,1.96,2.45,25.43,6.4363479120005715,0.0,0.0
2019-05-19,Ghaziabad,None,31.63,0.0,3.11,27.12,6.827038064924051,0.0,0.0
2019-05-20,Ghaziabad,None,33.54,0.0,2.73,26.26,7.052934646354062,0.0,0.0
2019-05-21,Ghaziabad,None,34.03,0.0,3.42,23.53,6.979896608346218,0.0,0.0
2019-05-22,Ghaziabad,None,35.04,0.0,2.33,18.26,6.8229775221600155,0.0,0.0
2019-05-23,Ghaziabad,None,34.97,2.92,1.69,22.57,7.066763667141018,0.0,0.0
2019-05-24,Ghaziabad,None,33.88,0.03,2.62,22.53,6.924984578023104,0.0,0.0
2019-05-25,Ghaziabad,None,33.24,0.0,4.4,27.99,7.135568291561282,0.0,0.0
2019-05-26,Ghaziabad,None,33.8,0.0,3.31,28.36,7.239206057965544,0.0,0.0
2019-05-27,Ghaziabad,None,35.11,0.0,3.45,27.65,7.390402169020759,0.0,0.0
2019-05-28,Ghaziabad,None,35.58,0.0,3.45,28.09,7.485579247622702,0.0,0.0
2019-05-29,Ghaziabad,None,37.31,0.0,3.06,28.58,7.7611123897344,0.0,0.0
2019-05-30,Ghaziabad,None,38.43,0.0,2.53,27.42,7.857463655390533,0.0,0.0
2019-05-31,Ghaziabad,None,38.75,0.0,2.76,26.37,7.846004946306912,0.0,0.0
2019-06-01,Ghaziabad,Rice,39.91,0.0,1.68,26.0,7.989619586866795,1.0,50.0
2019-06-02,Ghaziabad,Rice,39.71,0.0,2.12,25.99,7.96581095620275,0.0,37.03418904379725
2019-06-03,Ghaziabad,Rice,38.47,0.0,1.85,24.51,7.711290848379513,0.0,24.322898195417736
2019-06-04,Ghaziabad,Rice,38.0,0.0,1.88,24.54,7.652425095986714,1.0,50.0
2019-06-05,Ghaziabad,Rice,39.36,0.0,1.42,24.24,7.824532348039291,0.0,37.17546765196071
2019-06-06,Ghaziabad,Rice,38.97,2.01,2.02,23.63,7.737955408736064,0.0,26.447512243224644
2019-06-07,Ghaziabad,Rice,36.58,0.24,2.05,25.65,7.530261689605952,1.0,50.0
2019-06-08,Ghaziabad,Rice,38.2,0.0,1.82,27.07,7.839634461668634,0.0,37.16036553833136
2019-06-09,Ghaziabad,Rice,38.91,0.0,2.9,27.1,7.9433002767618515,0.0,24.21706526156951
2019-06-10,Ghaziabad,Rice,39.61,0.0,2.39,25.63,7.956277963524478,1.0,50.0
2019-06-11,Ghaziabad,Rice,40.02,0.0,2.39,22.74,7.839274053113567,0.0,37.16072594688643
2019-06-12,Ghaziabad,Rice,40.26,1.01,2.53,24.18,7.9620552791029695,0.0,25.20867066778346
2019-06-13,Ghaziabad,Rice,38.1,0.0,2.07,24.47,7.684333793186945,1.0,50.0
2019-06-14,Ghaziabad,Rice,38.13,0.0,3.5,27.25,7.851241279553971,0.0,37.148758720446025
2019-06-15,Ghaziabad,Rice,38.25,0.0,4.8,24.58,7.713573941192877,0.0,24.43518477925315
2019-06-16,Ghaziabad,Rice,37.03,0.07,5.14,14.87,6.96533183015434,1.0,50.0
2019-06-17,Ghaziabad,Rice,35.17,0.86,3.98,10.87,6.572950551696762,0.0,39.287049448303236
2019-06-18,Ghaziabad,Rice,34.1,1.7,2.25,18.16,6.78505851480386,0.0,29.20199093349938
2019-06-19,Ghaziabad,Rice,34.08,0.0,1.7,23.25,7.068130036039921,1.0,50.0
2019-06-20,Ghaziabad,Rice,34.34,0.0,1.47,25.62,7.233097843391659,0.0,37.76690215660834
2019-06-21,Ghaziabad,Rice,36.39,0.0,1.33,21.49,7.280230388243034,0.0,25.486671768365305
2019-06-22,Ghaziabad,Rice,37.3,0.0,1.53,24.69,7.588882542732778,1.0,50.0
2019-06-23,Ghaziabad,Rice,36.64,0.53,2.84,25.08,7.519205485777843,0.0,38.010794514222155
2019-06-24,Ghaziabad,Rice,34.34,3.06,3.07,18.99,6.860419494618957,0.0,29.210375019603198
2019-06-25,Ghaziabad,Rice,36.23,0.25,1.51,20.17,7.1772443920270765,1.0,50.0
2019-06-26,Ghaziabad,Rice,38.05,0.04,2.64,22.91,7.581674833599876,0.0,37.45832516640012
2019-06-27,Ghaziabad,Rice,37.89,0.0,3.19,22.55,7.53662363355751,0.0,24.92170153284261
2019-06-28,Ghaziabad,Rice,38.04,0.0,3.12,22.02,7.52307501263536,1.0,50.0
2019-06-29,Ghaziabad,Rice,38.83,0.0,3.04,23.82,7.735288206272403,0.0,37.2647117937276
2019-06-30,Ghaziabad,Rice,39.38,0.44,1.92,22.01,7.697647986944581,0.0,25.007063806783016
2019-07-01,Ghaziabad,Rice,39.06,0.19,1.47,23.86,7.7632662249392785,1.0,50.0
2019-07-02,Ghaziabad,Rice,39.01,0.01,1.86,20.22,7.531942913996752,0.0,37.47805708600325
2019-07-03,Ghaziabad,Rice,37.36,1.98,2.6,21.5,7.385989203689655,0.0,27.07206788231359
2019-07-04,Ghaziabad,Rice,37.28,0.44,1.42,12.29,6.8050055569703956,1.0,50.0
2019-07-05,Ghaziabad,Rice,35.48,15.56,1.38,10.4,6.575418418441467,0.0,53.98458158155854
2019-07-06,Ghaziabad,Rice,35.07,1.22,2.08,19.88,6.975489551549548,0.0,43.229092030008985
2019-07-07,Ghaziabad,Rice,34.15,6.79,1.29,18.62,6.778366096446602,0.0,38.24072593356238
2019-07-08,Ghaziabad,Rice,36.36,1.9,1.45,18.68,7.065720607686361,0.0,28.07500532587602
2019-07-09,Ghaziabad,Rice,33.61,14.95,2.47,12.89,6.366993132829756,0.0,31.658012193046268
2019-07-10,Ghaziabad,Rice,34.48,7.46,3.04,18.07,6.775782426128695,0.0,27.342229766917576
2019-07-11,Ghaziabad,Rice,34.81,5.12,3.79,17.31,6.76910023828495,0.0,20.693129528632625
2019-07-12,Ghaziabad,Rice,35.32,0.24,4.08,17.53,6.842228324506338,1.0,50.0
2019-07-13,Ghaziabad,Rice,35.46,1.01,4.06,19.24,6.954773536427986,0.0,39.05522646357201
2019-07-14,Ghaziabad,Rice,35.24,1.13,2.5,19.92,6.959363483877821,0.0,28.225862979694192
2019-07-15,Ghaziabad,Rice,33.1,27.03,1.67,13.51,6.308249873390631,0.0,43.947613106303564
2019-07-16,Ghaziabad,Rice,31.62,17.2,1.36,14.95,6.200044117133827,0.0,49.94756898916974
2019-07-17,Ghaziabad,Rice,31.13,10.63,0.99,16.09,6.195290217799519,0.0,49.382278771370224
2019-07-18,Ghaziabad,Rice,30.42,3.29,0.54,11.17,5.878411657826887,0.0,41.793867113543335
2019-07-19,Ghaziabad,Rice,33.31,0.78,0.87,22.41,6.810281690418114,0.0,30.76358542312522
2019-07-20,Ghaziabad,Rice,33.41,2.09,1.27,17.0,6.515041926231101,0.0,21.338543496894125
2019-07-21,Ghaziabad,Rice,32.84,7.09,1.74,17.46,6.4609460273633985,1.0,50.0
2019-07-22,Ghaziabad,Rice,33.64,1.84,1.41,20.18,6.708367355367097,0.0,40.13163264463291
2019-07-23,Ghaziabad,Rice,34.03,4.5,1.08,20.73,6.78181525025741,0.0,32.8498173943755
2019-07-24,Ghaziabad,Rice,34.55,8.67,2.4,17.91,6.680446716540703,0.0,29.8393706778348
2019-07-25,Ghaziabad,Rice,29.94,10.94,1.68,7.95,5.762847755071422,0.0,30.01652292276338
2019-07-26,Ghaziabad,Rice,29.71,12.25,1.44,9.62,5.725860670355049,0.0,31.54066225240833
2019-07-27,Ghaziabad,Rice,28.89,14.46,3.16,10.99,5.617690252037037,0.0,35.382972000371296
2019-07-28,Ghaziabad,Rice,29.72,3.6,3.49,17.36,6.001785687153777,0.0,27.98118631321752
2019-07-29,Ghaziabad,Rice,31.02,0.64,3.35,19.82,6.288231623590792,1.0,50.0
2019-07-30,Ghaziabad,Rice,31.44,0.54,2.91,16.69,6.163500695147275,0.0,39.37649930485272
2019-07-31,Ghaziabad,Rice,30.84,0.12,1.71,16.43,6.064573869040989,0.0,28.431925435811728
2019-08-01,Ghaziabad,Rice,31.25,0.38,2.48,18.4,6.212395576231891,1.0,50.0
2019-08-02,Ghaziabad,Rice,29.95,14.44,2.12,12.55,5.723482360434506,0.0,53.716517639565495
2019-08-03,Ghaziabad,Rice,28.93,3.47,2.0,12.73,5.600844067372028,0.0,46.585673572193464
2019-08-04,Ghaziabad,Rice,29.02,7.69,0.78,13.57,5.646415307663888,0.0,43.629258264529575
2019-08-05,Ghaziabad,Rice,31.69,6.35,0.96,15.49,6.064816164792845,0.0,38.91444209973673
2019-08-06,Ghaziabad,Rice,31.45,37.68,0.82,4.47,5.810270657492393,0.0,65.78417144224434
2019-08-07,Ghaziabad,Rice,29.93,11.39,1.09,14.62,5.779723863485148,0.0,66.3944475787592
2019-08-08,Ghaziabad,Rice,30.2,0.16,1.6,21.61,6.16845783022703,0.0,55.38598974853217
2019-08-09,Ghaziabad,Rice,29.8,1.1,4.14,17.08,5.871237988202584,0.0,45.61475176032958
2019-08-10,Ghaziabad,Rice,28.97,1.32,3.47,16.35,5.718930096510741,0.0,36.21582166381884
2019-08-11,Ghaziabad,Rice,30.36,0.76,1.58,21.11,6.125781298392042,0.0,25.8500403654268
2019-08-12,Ghaziabad,Rice,30.65,0.18,1.31,16.16,5.888248241209441,1.0,50.0
2019-08-13,Ghaziabad,Rice,31.79,4.44,1.2,12.6,5.813307372581058,0.0,43.62669262741894
2019-08-14,Ghaziabad,Rice,30.87,7.16,1.43,18.7,6.023795918887019,0.0,39.762896708531926
2019-08-15,Ghaziabad,Rice,29.31,12.37,2.75,18.52,5.807865853807978,0.0,41.32503085472395
2019-08-16,Ghaziabad,Rice,28.23,5.96,3.78,15.43,5.504184080888061,0.0,36.78084677383589
2019-08-17,Ghaziabad,Rice,28.22,7.53,3.64,9.63,5.275742751650586,0.0,34.03510402218531
2019-08-18,Ghaziabad,Rice,28.3,18.9,1.62,10.32,5.269062812979411,0.0,42.66604120920589
2019-08-19,Ghaziabad,Rice,29.07,3.45,1.71,19.78,5.784998375871245,0.0,35.33104283333465
2019-08-20,Ghaziabad,Rice,28.76,0.46,2.06,20.92,5.788532350913057,0.0,25.00251048242159
2019-08-21,Ghaziabad,Rice,29.35,0.06,2.0,21.84,5.892366996046339,1.0,50.0
2019-08-22,Ghaziabad,Rice,29.36,0.21,1.51,17.08,5.6363122622462924,0.0,39.57368773775371
2019-08-23,Ghaziabad,Rice,30.45,1.71,1.14,20.32,5.919537029298775,0.0,30.364150708454936
2019-08-24,Ghaziabad,Rice,31.47,0.79,1.18,11.17,5.526007575499238,0.0,20.628143132955696
2019-08-25,Ghaziabad,Rice,28.64,8.49,1.39,11.64,5.217832317244208,1.0,50.0
2019-08-26,Ghaziabad,Rice,29.58,0.13,1.64,21.32,5.81306074107934,0.0,39.31693925892066
2019-08-27,Ghaziabad,Rice,30.9,0.0,1.2,21.22,5.952117461799144,0.0,28.36482179712152
2019-08-28,Ghaziabad,Rice,31.27,0.0,1.75,21.94,6.0163280649784765,1.0,50.0
2019-08-29,Ghaziabad,Rice,31.23,0.62,1.45,19.49,5.865682747147025,0.0,39.75431725285297
2019-08-30,Ghaziabad,Rice,30.69,0.65,0.99,20.64,5.841962052668745,0.0,29.56235520018423
2019-08-31,Ghaziabad,Rice,31.93,16.64,0.66,19.55,5.914404419629948,0.0,35.28795078055428
2019-09-01,Ghaziabad,Rice,29.96,12.23,1.62,11.92,5.25774846102978,0.0,37.26020231952451
2019-09-02,Ghaziabad,Rice,30.74,0.32,0.81,19.17,5.714719057437366,0.0,26.865483262087146
2019-09-03,Ghaziabad,Rice,32.24,0.55,0.7,16.05,5.701558107526499,1.0,50.0
2019-09-04,Ghaziabad,Rice,30.69,1.69,1.64,14.66,5.430454235820671,0.0,41.25954576417933
2019-09-05,Ghaziabad,Rice,30.75,0.41,1.3,15.86,5.481783314204507,0.0,31.18776244997482
2019-09-06,Ghaziabad,Rice,30.97,0.96,0.73,17.01,5.547669386409597,0.0,21.600093063565225
2019-09-07,Ghaziabad,Rice,29.85,5.85,0.94,13.6,5.220115127035132,1.0,50.0
2019-09-08,Ghaziabad,Rice,30.02,6.12,0.95,18.99,5.5007868224794345,0.0,45.619213177520564
2019-09-09,Ghaziabad,Rice,31.25,0.88,0.83,19.81,5.66359751345536,0.0,35.83561566406521
2019-09-10,Ghaziabad,Rice,30.75,0.04,1.35,18.46,5.514589017723959,0.0,25.361026646341248
2019-09-11,Ghaziabad,Rice,31.65,0.0,0.97,19.22,5.634820363657785,1.0,50.0
2019-09-12,Ghaziabad,Rice,31.97,0.1,1.18,15.92,5.471582935561167,0.0,39.628417064438835
2019-09-13,Ghaziabad,Rice,30.92,0.45,2.18,18.2,5.45435904672604,0.0,29.624058017712798
2019-09-14,Ghaziabad,Rice,30.74,0.11,2.01,14.49,5.215523480698253,1.0,50.0
2019-09-15,Ghaziabad,Rice,30.67,0.8,0.54,13.07,5.108653047524311,0.0,40.69134695247568
2019-09-16,Ghaziabad,Rice,30.9,0.62,1.4,17.97,5.372165483038423,0.0,30.93918146943726
2019-09-17,Ghaziabad,Rice,30.93,1.84,1.27,16.03,5.250271320032264,0.0,22.528910149404997
2019-09-18,Ghaziabad,Rice,30.89,0.0,1.41,19.39,5.398121239114888,1.0,50.0
2019-09-19,Ghaziabad,Rice,28.77,0.02,2.24,15.48,4.945058515690029,0.0,40.074941484309974
2019-09-20,Ghaziabad,Rice,29.39,0.0,1.64,16.92,5.061882650718442,0.0,30.01305883359153
2019-09-21,Ghaziabad,Rice,29.76,6.45,1.0,17.45,5.105421229571857,0.0,26.357637604019676
2019-09-22,Ghaziabad,Rice,28.04,23.14,2.0,9.81,4.507818906161948,0.0,39.98981869785773
2019-09-23,Ghaziabad,Rice,27.68,1.93,1.53,16.03,4.767643545833617,0.0,32.152175152024114
2019-09-24,Ghaziabad,Rice,27.79,1.81,1.76,14.64,4.68731136600613,0.0,24.27486378601799
2019-09-25,Ghaziabad,Rice,27.42,2.43,1.93,15.27,4.657902295572578,1.0,50.0
2019-09-26,Ghaziabad,Rice,26.89,1.55,2.56,14.83,4.5593626621739585,0.0,41.99063733782604
2019-09-27,Ghaziabad,Rice,26.89,0.58,2.68,13.04,4.448393152253845,0.0,33.12224418557219
2019-09-28,Ghaziabad,Rice,26.62,4.52,3.31,12.39,4.366754690008028,0.0,28.275489495564166
2019-09-29,Ghaziabad,Rice,26.73,1.26,2.55,10.77,4.273250672587564,0.0,20.262238822976602
2019-09-30,Ghaziabad,Rice,26.19,0.68,2.18,12.6,4.290156520412199,1.0,50.0
2019-10-01,Ghaziabad,Rice,27.15,0.35,1.2,13.36,4.398845534374268,0.0,40.951154465625734
2019-10-02,Ghaziabad,Rice,27.73,0.84,0.95,17.46,4.634321506447357,0.0,32.15683295917838
2019-10-03,Ghaziabad,Rice,27.1,6.74,1.18,18.19,4.5814207984684945,0.0,29.31541216070989
2019-10-04,Ghaziabad,Rice,26.16,5.18,1.71,17.79,4.444111113823086,0.0,25.051301046886802
2019-10-05,Ghaziabad,Rice,25.91,0.0,2.23,19.16,4.458553830620991,1.0,50.0
2019-10-06,Ghaziabad,Rice,25.77,0.0,1.82,18.82,4.406052233853085,0.0,40.59394776614691
2019-10-07,Ghaziabad,Rice,26.24,0.0,2.23,15.42,4.27223490445147,0.0,31.32171286169544
2019-10-08,Ghaziabad,Rice,25.98,0.0,1.76,18.97,4.3881295483130325,0.0,21.933583313382407
2019-10-09,Ghaziabad,Rice,26.33,0.0,1.08,19.25,4.412774324126679,1.0,50.0
2019-10-10,Ghaziabad,Rice,26.1,0.0,1.21,18.46,4.3308462631758555,0.0,40.66915373682414
2019-10-11,Ghaziabad,Rice,25.83,0.0,1.04,17.92,4.256835631792796,0.0,31.412318105031346
2019-10-12,Ghaziabad,Rice,26.02,0.0,1.33,16.86,4.20380487038554,0.0,22.208513234645807
2019-10-13,Ghaziabad,Rice,26.36,0.0,1.61,16.43,4.193387433275838,1.0,50.0
2019-10-14,Ghaziabad,Rice,26.71,0.0,1.37,16.46,4.204905548725071,0.0,40.79509445127493
2019-10-15,Ghaziabad,Rice,26.41,0.0,1.33,15.47,4.107257467084871,0.0,31.687836984190056
2019-10-16,Ghaziabad,Rice,26.11,0.06,1.23,15.15,4.041757388862829,0.0,22.706079595327225
2019-10-17,Ghaziabad,Rice,26.78,0.0,0.93,15.31,4.088139133359034,1.0,50.0
2019-10-18,Ghaziabad,Rice,27.14,0.15,1.38,14.69,4.068397591235608,0.0,41.08160240876439
2019-10-19,Ghaziabad,Rice,26.42,0.04,0.75,12.95,3.897479312478267,0.0,32.22412309628612
2019-10-20,Ghaziabad,Rice,24.84,0.0,1.9,14.64,3.8146050829342633,0.0,23.409518013351857
2019-10-21,Ghaziabad,Rice,23.85,0.0,2.41,16.55,3.7891072269655455,1.0,50.0
2019-10-22,Ghaziabad,Rice,23.5,0.0,2.47,15.61,3.6957426478558704,0.0,41.30425735214413
2019-10-23,Ghaziabad,Rice,24.15,0.0,1.76,16.95,3.7917378693856345,0.0,32.51251948275849
2019-10-24,Ghaziabad,Rice,23.58,0.0,1.41,15.7,3.665653864056123,0.0,23.84686561870237
2019-10-25,Ghaziabad,Rice,23.43,0.0,1.32,14.84,3.5946520207566106,1.0,50.0
2019-10-26,Ghaziabad,Rice,23.73,0.0,1.06,14.49,3.5851360682490023,0.0,41.414863931751
2019-10-27,Ghaziabad,Rice,23.99,0.0,1.46,13.2,3.5296486468284662,0.0,32.88521528492254
2019-10-28,Ghaziabad,Rice,24.08,0.0,1.37,10.84,3.408978978645106,0.0,24.476236306277432
2019-10-29,Ghaziabad,Rice,24.24,0.0,1.08,7.84,3.258997621154609,1.0,50.0
2019-10-30,Ghaziabad,Rice,25.07,0.0,1.27,8.93,3.357307076588586,0.0,41.64269292341142
2019-10-31,Ghaziabad,Rice,25.01,0.0,1.46,13.09,3.5302563437532912,0.0,33.11243657965812
2019-11-01,Ghaziabad,Wheat,24.36,0.0,1.17,12.34,3.423194411821646,0.0,221.57680558817836
2019-11-02,Ghaziabad,Wheat,24.39,0.01,1.46,10.08,3.301524687941504,0.0,218.28528090023684
2019-11-03,Ghaziabad,Wheat,23.63,0.14,1.85,6.51,3.0976012257233565,0.0,215.32767967451346
