date,district,crop,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2,ETo_mm,real_soil_moisture_mm
2023-06-26,Muzaffarnagar,Rice,29.17,14.54,1.61,12.0,5.836103383995708,112.39452660083771
2023-06-27,Muzaffarnagar,Rice,29.75,7.67,1.56,15.23,6.0654580055860166,108.42475891113281
2023-06-28,Muzaffarnagar,Rice,30.99,10.02,0.79,15.88,6.257427335094977,100.57315528392792
2023-06-29,Muzaffarnagar,Rice,30.11,12.63,1.54,15.14,6.102255583306198,102.67829596996307
2023-06-30,Muzaffarnagar,Rice,29.59,7.78,0.93,19.63,6.270268214154691,112.5238448381424
2023-07-01,Muzaffarnagar,Rice,28.72,3.59,1.17,19.97,6.1697740771656004,101.9992858171463
2023-07-02,Muzaffarnagar,Rice,30.23,0.3,1.42,21.64,6.453790329648436,93.99071037769318
2023-07-03,Muzaffarnagar,Rice,31.01,1.06,1.36,20.43,6.4916783915323135,87.62359321117401
2023-07-04,Muzaffarnagar,Rice,31.51,4.79,1.15,14.05,6.204392067041853,96.86279296875
2023-07-05,Muzaffarnagar,Rice,30.16,28.75,1.6,14.35,6.047395382645908,100.35342872142792
2023-07-06,Muzaffarnagar,Rice,27.7,24.8,2.71,13.41,5.684553093739601,118.16120445728302
2023-07-07,Muzaffarnagar,Rice,27.93,14.6,2.31,16.77,5.8836849632916275,117.98572540283203
2023-07-08,Muzaffarnagar,Rice,28.02,34.67,3.03,3.5,5.6541604014579265,123.27308356761932
2023-07-09,Muzaffarnagar,Rice,28.6,44.36,2.88,3.19,5.720813377633544,125.61531364917755
2023-07-10,Muzaffarnagar,Rice,29.07,46.38,2.31,11.2,5.773534291390706,125.13847053050995
2023-07-11,Muzaffarnagar,Rice,29.79,16.87,1.03,15.09,6.014620932385543,125.77800750732422
2023-07-12,Muzaffarnagar,Rice,29.57,61.57,0.95,10.31,5.823769150604169,125.45261085033417
2023-07-13,Muzaffarnagar,Rice,29.16,8.09,1.9,18.83,6.120299359305726,126.29280388355255
2023-07-14,Muzaffarnagar,Rice,28.04,8.91,1.01,18.88,5.971358865064009,122.19333350658417
2023-07-15,Muzaffarnagar,Rice,29.03,1.56,1.23,14.24,5.851491790566681,123.97441864013672
2023-07-16,Muzaffarnagar,Rice,29.66,3.22,1.1,20.36,6.246796903816936,123.70433807373047
2023-07-17,Muzaffarnagar,Rice,30.27,9.56,1.31,14.56,6.011310817598702,119.93236541748047
2023-07-18,Muzaffarnagar,Rice,29.14,37.53,2.06,9.97,5.730742111612183,123.64692986011505
2023-07-19,Muzaffarnagar,Rice,28.59,2.01,2.15,20.83,6.109925229327249,115.38409888744354
2023-07-20,Muzaffarnagar,Rice,30.8,1.53,1.05,26.25,6.671365024118771,111.1486405134201
2023-07-21,Muzaffarnagar,Rice,30.96,5.2,1.15,19.48,6.335762519949126,122.72891700267792
2023-07-22,Muzaffarnagar,Rice,29.19,3.29,2.6,12.1,5.708112002006682,117.43774116039276
2023-07-23,Muzaffarnagar,Rice,29.6,3.06,1.77,23.88,6.366431178945033,110.71014404296875
2023-07-24,Muzaffarnagar,Rice,29.58,2.06,1.78,22.24,6.273372846168277,109.63687598705292
2023-07-25,Muzaffarnagar,Rice,29.18,17.37,1.23,17.62,5.976704052854958,121.38557732105255
2023-07-26,Muzaffarnagar,Rice,28.91,14.88,1.26,12.33,5.654135300359739,124.40089881420135
2023-07-27,Muzaffarnagar,Rice,28.74,10.69,0.8,21.19,6.084201619940688,126.0553389787674
2023-07-28,Muzaffarnagar,Rice,28.75,20.08,0.92,14.62,5.739303589926476,126.7587661743164
2023-07-29,Muzaffarnagar,Rice,28.48,4.76,0.86,14.47,5.688909805707217,123.0600357055664
2023-07-30,Muzaffarnagar,Rice,29.12,4.92,1.17,19.13,6.001120468324222,117.68055260181427
2023-07-31,Muzaffarnagar,Rice,29.09,3.91,1.53,22.37,6.1505822416245906,113.44604194164276
2023-08-01,Muzaffarnagar,Rice,29.33,0.1,2.28,20.6,6.082665159775795,108.86650085449219
2023-08-02,Muzaffarnagar,Rice,29.7,0.31,1.88,16.81,5.923055794433101,115.2887374162674
2023-08-03,Muzaffarnagar,Rice,29.08,11.07,1.38,18.28,5.91103243410648,122.59006798267365
2023-08-04,Muzaffarnagar,Rice,29.43,36.88,1.08,6.67,5.595629870483984,126.26934349536896
2023-08-05,Muzaffarnagar,Rice,29.27,34.24,1.66,17.05,5.848776728204665,124.5662659406662
2023-08-06,Muzaffarnagar,Rice,29.1,8.65,2.32,17.53,5.840931832482286,124.9380111694336
2023-08-07,Muzaffarnagar,Rice,28.69,3.5,2.71,17.54,5.778608280217769,120.29381096363068
2023-08-08,Muzaffarnagar,Rice,28.8,1.93,2.81,18.3,5.819065761753024,114.59083557128906
2023-08-09,Muzaffarnagar,Rice,29.15,5.53,1.95,18.9,5.881013776331746,112.32490539550781
2023-08-10,Muzaffarnagar,Rice,28.42,25.4,1.63,13.67,5.507906162401886,115.4659241437912
2023-08-11,Muzaffarnagar,Rice,28.15,12.22,2.01,18.21,5.695893945210514,114.30530548095703
2023-08-12,Muzaffarnagar,Rice,28.28,1.59,2.43,20.61,5.818519985111901,107.67956078052521
2023-08-13,Muzaffarnagar,Rice,28.26,8.77,2.17,17.75,5.659869202270241,107.29122161865234
2023-08-14,Muzaffarnagar,Rice,27.0,14.41,1.74,11.85,5.193892928197629,123.30990135669708
2023-08-15,Muzaffarnagar,Rice,27.6,3.13,1.19,17.22,5.525140617335588,116.01772606372833
2023-08-16,Muzaffarnagar,Rice,28.43,2.31,2.15,20.23,5.762997708129554,110.06240844726562
2023-08-17,Muzaffarnagar,Rice,28.51,10.47,2.43,22.12,5.851315580720489,105.61542212963104
2023-08-18,Muzaffarnagar,Rice,29.1,0.8,1.36,19.1,5.75952298591281,103.2766342163086
2023-08-19,Muzaffarnagar,Rice,29.76,5.97,1.16,15.46,5.634786475485757,104.18643951416016
2023-08-20,Muzaffarnagar,Rice,29.93,4.43,1.22,19.51,5.8509017247725295,102.18505561351776
2023-08-21,Muzaffarnagar,Rice,29.73,6.59,1.04,15.45,5.598794341037458,108.05129706859589
2023-08-22,Muzaffarnagar,Rice,29.02,16.72,1.35,5.98,5.270111129521221,124.58992302417755
2023-08-23,Muzaffarnagar,Rice,27.86,18.61,1.17,3.82,5.121534580700677,127.23293602466583
2023-08-24,Muzaffarnagar,Rice,27.74,0.95,1.65,14.44,5.264911590244622,119.79427635669708
2023-08-25,Muzaffarnagar,Rice,28.39,0.48,1.88,21.1,5.658706301562165,115.6091719865799
2023-08-26,Muzaffarnagar,Rice,28.12,6.33,1.81,21.92,5.64815903092754,110.08644104003906
2023-08-27,Muzaffarnagar,Rice,27.53,1.68,2.38,20.91,5.51012249850207,105.06706237792969
2023-08-28,Muzaffarnagar,Rice,27.38,0.64,2.29,19.83,5.422630974614175,100.29869377613068
2023-08-29,Muzaffarnagar,Rice,27.04,0.04,2.05,23.16,5.5213163857974745,96.43592834472656
2023-08-30,Muzaffarnagar,Rice,27.02,0.05,2.32,22.66,5.477699734929447,91.88556969165802
2023-08-31,Muzaffarnagar,Rice,26.96,0.0,1.93,22.01,5.421925010765806,87.84160315990448
2023-09-01,Muzaffarnagar,Rice,26.95,0.0,2.42,21.77,5.39112967658727,84.20867621898651
2023-09-02,Muzaffarnagar,Rice,26.33,0.0,2.49,22.93,5.351343845916773,79.89825904369354
2023-09-03,Muzaffarnagar,Rice,26.13,0.0,2.0,22.34,5.281647465850416,75.88577270507812
2023-09-04,Muzaffarnagar,Rice,26.59,0.01,1.85,21.33,5.271185023705968,72.53093719482422
2023-09-05,Muzaffarnagar,Rice,29.01,0.01,0.7,22.62,5.601172174804203,73.0916976928711
2023-09-06,Muzaffarnagar,Rice,29.52,0.02,0.74,21.79,5.600636743049375,73.950956761837
2023-09-07,Muzaffarnagar,Rice,29.66,0.12,0.56,21.71,5.592180273063328,70.7740768790245
2023-09-08,Muzaffarnagar,Rice,28.13,8.66,0.81,20.22,5.319563816285779,75.20389258861542
2023-09-09,Muzaffarnagar,Rice,27.93,12.41,1.22,12.31,4.879609455741011,111.6943359375
2023-09-10,Muzaffarnagar,Rice,26.12,54.26,2.27,16.89,4.890324541046673,123.10428321361542
2023-09-11,Muzaffarnagar,Rice,27.43,1.77,0.94,18.41,5.08946543897726,115.16246795654297
2023-09-12,Muzaffarnagar,Rice,28.7,2.26,0.81,20.87,5.331553015415489,110.86902916431427
2023-09-13,Muzaffarnagar,Rice,28.54,2.15,0.68,15.92,5.046180898811488,118.78433525562286
2023-09-14,Muzaffarnagar,Rice,29.29,22.7,0.69,14.8,5.047555430654495,122.4513977766037
2023-09-15,Muzaffarnagar,Rice,28.89,6.53,1.05,15.9,5.038849667996415,124.60231482982635
2023-09-16,Muzaffarnagar,Rice,26.85,7.95,2.07,10.27,4.514362520181675,121.9387024641037
2023-09-17,Muzaffarnagar,Rice,26.63,1.86,1.99,13.1,4.614205406095799,124.90386664867401
2023-09-18,Muzaffarnagar,Rice,27.04,0.11,2.86,21.17,5.024714941417599,120.20892798900604
2023-09-19,Muzaffarnagar,Rice,28.01,0.0,1.44,19.53,5.032201661294996,116.11328423023224
2023-09-20,Muzaffarnagar,Rice,28.56,0.03,0.88,18.12,5.000287914188159,111.9909256696701
2023-09-21,Muzaffarnagar,Rice,28.5,0.0,0.79,18.22,4.975399227578944,109.29298102855682
2023-09-22,Muzaffarnagar,Rice,28.13,1.78,0.88,17.65,4.884482938676137,106.53572380542755
2023-09-23,Muzaffarnagar,Rice,27.48,4.4,1.34,14.02,4.6138016262109565,104.85820770263672
2023-09-24,Muzaffarnagar,Rice,26.46,2.09,1.37,13.71,4.4721257968448,105.35049140453339
2023-09-25,Muzaffarnagar,Rice,26.71,0.0,1.11,19.08,4.73213438415319,102.95524299144745
2023-09-26,Muzaffarnagar,Rice,25.84,0.0,1.21,19.19,4.621944978045119,98.43921661376953
2023-09-27,Muzaffarnagar,Rice,25.16,0.0,1.48,20.4,4.581425082901861,93.87016296386719
2023-09-28,Muzaffarnagar,Rice,24.74,0.0,1.38,19.64,4.480753099529226,89.69840705394745
2023-09-29,Muzaffarnagar,Rice,25.12,0.0,0.84,20.59,4.540206871136461,86.24420464038849
2023-09-30,Muzaffarnagar,Rice,25.05,0.03,1.52,20.33,4.498573921498943,83.26244652271271
2023-10-01,Muzaffarnagar,Rice,24.45,0.26,1.51,19.52,4.377747036055559,80.35125732421875
2023-10-02,Muzaffarnagar,Rice,23.87,0.0,1.82,20.56,4.340034488202313,76.61819458007812
2023-10-03,Muzaffarnagar,Rice,22.33,0.0,1.98,20.45,4.153602379420441,73.17962497472763
2023-10-04,Muzaffarnagar,Rice,23.43,0.0,1.45,20.38,4.2423530103137495,70.32070308923721
2023-10-05,Muzaffarnagar,Rice,23.26,0.0,1.24,19.88,4.1817327690682555,67.8497314453125
2023-10-06,Muzaffarnagar,Rice,23.48,0.0,1.27,19.66,4.1725987181238,65.53249508142471
2023-10-07,Muzaffarnagar,Rice,23.42,0.0,1.07,18.73,4.104798819162256,63.53015899658203
2023-10-08,Muzaffarnagar,Rice,24.66,0.0,1.15,18.19,4.181664691545079,61.676980555057526
2023-10-09,Muzaffarnagar,Rice,25.11,0.0,1.06,17.34,4.164862311854641,59.93690639734268
2023-10-10,Muzaffarnagar,Rice,25.5,0.08,0.94,17.04,4.165905959468706,58.35533291101456
2023-10-11,Muzaffarnagar,Rice,23.2,0.0,1.75,19.95,4.046048699879784,56.63585811853409
2023-10-12,Muzaffarnagar,Rice,22.92,0.0,1.27,19.2,3.9653525280261754,55.080606043338776
2023-10-13,Muzaffarnagar,Rice,23.37,0.0,1.16,17.85,3.929840380801414,53.81946712732315
2023-10-14,Muzaffarnagar,Rice,24.35,0.01,1.3,17.15,3.9702268804706935,52.62413173913956
2023-10-15,Muzaffarnagar,Rice,23.89,0.03,0.9,16.0,3.8544451100305115,54.19311672449112
2023-10-16,Muzaffarnagar,Rice,22.11,19.31,1.57,6.29,3.327034186218031,58.0076202750206
2023-10-17,Muzaffarnagar,Rice,21.22,0.16,1.25,13.44,3.459619475296639,58.177949488162994
2023-10-18,Muzaffarnagar,Rice,20.41,0.03,2.28,18.51,3.5720337665523276,56.18038326501846
2023-10-19,Muzaffarnagar,Rice,20.04,0.0,1.84,18.67,3.5237806850511797,54.311178624629974
2023-10-20,Muzaffarnagar,Rice,20.25,0.0,1.27,18.4,3.512987701548127,52.81562805175781
2023-10-21,Muzaffarnagar,Rice,20.57,0.0,0.98,17.57,3.4899760924509304,51.57489627599716
2023-10-22,Muzaffarnagar,Rice,20.95,0.0,1.07,12.98,3.3166506056071303,50.51746219396591
2023-10-23,Muzaffarnagar,Rice,21.42,0.0,1.06,16.39,3.47919517414807,49.54242557287216
2023-10-24,Muzaffarnagar,Rice,22.35,0.0,0.99,16.8,3.55844275193921,48.69098514318466
2023-10-25,Muzaffarnagar,Rice,21.97,0.0,1.29,17.26,3.52360767374449,47.88494110107422
2023-10-26,Muzaffarnagar,Rice,21.74,0.0,1.63,17.99,3.512965146675245,47.197723388671875
2023-10-27,Muzaffarnagar,Rice,21.33,0.0,1.51,17.79,3.449145596837516,46.628379821777344
2023-10-28,Muzaffarnagar,Rice,22.06,0.0,0.95,14.43,3.3549239813555634,46.22173458337784
2023-10-29,Muzaffarnagar,Rice,22.61,0.0,1.15,14.43,3.3817220393765033,45.917701721191406
2023-10-30,Muzaffarnagar,Rice,21.98,0.0,1.21,13.82,3.2842716007928647,45.62530517578125
2023-10-31,Muzaffarnagar,Rice,22.0,0.0,1.08,13.13,3.2378222559678447,45.35331577062607
2023-11-01,Muzaffarnagar,Wheat,23.17,0.0,1.08,14.8,3.3864696775844574,135.27717143297195
2023-11-02,Muzaffarnagar,Wheat,22.58,0.0,0.93,12.49,3.219872471098334,134.52473133802414
2023-11-03,Muzaffarnagar,Wheat,21.83,0.0,1.01,11.96,3.1193781041999986,134.08927470445633
2023-11-04,Muzaffarnagar,Wheat,21.6,0.0,1.51,12.05,3.087527249903309,133.5943266749382
2023-11-05,Muzaffarnagar,Wheat,21.37,0.0,1.02,11.44,3.026279844176175,133.00094157457352
2023-11-06,Muzaffarnagar,Wheat,21.41,0.0,0.96,12.42,3.0539984552312363,132.4905440211296
2023-11-07,Muzaffarnagar,Wheat,21.09,0.0,1.27,11.86,2.988945247092684,131.98929280042648
2023-11-08,Muzaffarnagar,Wheat,21.34,0.0,1.31,12.36,3.012801513436925,131.49490803480148
2023-11-09,Muzaffarnagar,Wheat,21.61,0.0,1.72,10.58,2.9410465641346897,131.09150379896164
2023-11-10,Muzaffarnagar,Wheat,20.77,1.79,1.9,4.54,2.7044682478674402,141.00722819566727
2023-11-11,Muzaffarnagar,Wheat,19.08,0.02,1.68,12.73,2.808417062743123,150.0412032008171
2023-11-12,Muzaffarnagar,Wheat,18.87,0.0,2.03,15.22,2.873534067289197,147.14984893798828
2023-11-13,Muzaffarnagar,Wheat,18.49,0.0,1.27,14.65,2.8083701373948995,144.62357014417648
2023-11-14,Muzaffarnagar,Wheat,18.55,0.0,1.2,12.4,2.7133875580965365,142.5579071044922
2023-11-15,Muzaffarnagar,Wheat,19.12,0.0,1.17,13.73,2.7941725258047243,140.7239869236946
2023-11-16,Muzaffarnagar,Wheat,20.45,0.0,0.86,12.18,2.818421420540797,139.2242431640625
2023-11-17,Muzaffarnagar,Wheat,21.4,0.0,0.96,12.86,2.9029559269740637,137.90245056152344
2023-11-18,Muzaffarnagar,Wheat,20.54,0.0,1.27,12.15,2.797255547859959,136.74888610839844
2023-11-19,Muzaffarnagar,Wheat,19.27,0.0,1.31,11.57,2.6692476665632197,135.9231948852539
2023-11-20,Muzaffarnagar,Wheat,18.64,0.0,1.48,10.73,2.5790327186132203,135.16159504652023
2023-11-21,Muzaffarnagar,Wheat,18.24,0.0,2.47,11.81,2.5813234311911506,134.36165302991867
2023-11-22,Muzaffarnagar,Wheat,17.28,0.0,2.35,14.65,2.605986308485855,133.648681640625
2023-11-23,Muzaffarnagar,Wheat,18.25,0.0,0.81,13.76,2.6342183430104593,133.07075947523117
2023-11-24,Muzaffarnagar,Wheat,17.68,0.0,1.12,11.88,2.5123216148295913,132.50484019517899
2023-11-25,Muzaffarnagar,Wheat,17.69,0.0,1.35,11.2,2.477400348583854,131.9406509399414
2023-11-26,Muzaffarnagar,Wheat,18.73,0.0,1.09,10.03,2.493951477055569,131.48059844970703
2023-11-27,Muzaffarnagar,Wheat,17.26,0.26,1.4,3.39,2.2383670683050347,132.04594105482101
2023-11-28,Muzaffarnagar,Wheat,18.33,0.29,1.21,4.83,2.2967362547204218,136.16581410169601
2023-11-29,Muzaffarnagar,Wheat,19.27,0.02,1.21,10.62,2.5272168421639067,137.21065521240234
2023-11-30,Muzaffarnagar,Wheat,20.01,0.08,0.95,6.96,2.4150301206996745,169.95506286621094
2023-12-01,Muzaffarnagar,Wheat,19.43,0.04,0.96,10.97,2.5357004505975977,167.3320770263672
2023-12-02,Muzaffarnagar,Wheat,18.53,0.0,1.04,11.02,2.4688820289026854,163.20533752441406
2023-12-03,Muzaffarnagar,Wheat,18.45,0.02,1.01,11.46,2.473401819379659,159.46254283189774
2023-12-04,Muzaffarnagar,Wheat,18.71,0.46,1.05,9.23,2.396269990194253,159.0099334716797
2023-12-05,Muzaffarnagar,Wheat,17.68,0.05,1.79,12.9,2.4618306157974006,157.25326091051102
2023-12-06,Muzaffarnagar,Wheat,18.66,0.0,0.99,13.42,2.5434703198583217,153.95278930664062
2023-12-07,Muzaffarnagar,Wheat,18.2,0.0,1.35,12.42,2.4684910311152266,150.92354267835617
2023-12-08,Muzaffarnagar,Wheat,16.66,0.0,1.97,12.53,2.36196779836649,148.39153736829758
2023-12-09,Muzaffarnagar,Wheat,15.13,0.0,2.54,12.84,2.263415488247542,146.19712829589844
2023-12-10,Muzaffarnagar,Wheat,14.59,0.0,2.94,13.16,2.233150312475851,144.32887583971024
2023-12-11,Muzaffarnagar,Wheat,14.22,0.0,1.03,11.92,2.1627779344787013,142.7450180053711
2023-12-12,Muzaffarnagar,Wheat,14.24,0.0,0.99,10.68,2.118818716993585,141.33510142564774
2023-12-13,Muzaffarnagar,Wheat,14.51,0.0,1.73,11.93,2.1768005607400913,140.01274555921555
2023-12-14,Muzaffarnagar,Wheat,13.84,0.0,2.39,11.3,2.1082492092259946,138.79279643297195
2023-12-15,Muzaffarnagar,Wheat,14.4,0.0,1.57,11.11,2.1370322674131774,137.74967193603516
2023-12-16,Muzaffarnagar,Wheat,14.4,0.0,1.83,11.61,2.152440542149541,136.87649220228195
2023-12-17,Muzaffarnagar,Wheat,14.17,0.0,1.91,11.25,2.123590940128274,136.05423420667648
2023-12-18,Muzaffarnagar,Wheat,13.48,0.0,2.97,12.96,2.132895229210368,135.3841781616211
2023-12-19,Muzaffarnagar,Wheat,12.9,0.0,2.92,13.98,2.1249357007475402,134.77134704589844
2023-12-20,Muzaffarnagar,Wheat,12.08,0.0,1.7,12.05,2.008420640552067,134.17167216539383
2023-12-21,Muzaffarnagar,Wheat,12.57,0.0,1.59,12.35,2.051051521675498,133.6492583155632
2023-12-22,Muzaffarnagar,Wheat,14.98,0.0,0.99,11.95,2.200639937420843,133.11309814453125
2023-12-23,Muzaffarnagar,Wheat,16.4,0.0,1.38,11.19,2.269477400569347,132.92083740234375
2023-12-24,Muzaffarnagar,Wheat,16.31,0.0,1.2,12.3,2.3047576313761096,132.38182067871094
2023-12-25,Muzaffarnagar,Wheat,14.55,0.0,1.6,9.4,2.0871727102247415,132.00302571058273
2023-12-26,Muzaffarnagar,Wheat,14.22,0.0,1.37,7.98,2.0174548826412653,131.64196014404297
2023-12-27,Muzaffarnagar,Wheat,14.81,0.0,1.0,10.53,2.1483559349256605,131.27402812242508
2023-12-28,Muzaffarnagar,Wheat,14.4,0.0,0.66,6.72,1.9877741073460966,131.0623213648796
2023-12-29,Muzaffarnagar,Wheat,14.82,0.0,1.16,6.52,2.009292515533749,131.20708018541336
2023-12-30,Muzaffarnagar,Wheat,15.44,0.0,0.92,4.13,2.0334638465429444,131.14585876464844
2023-12-31,Muzaffarnagar,Wheat,14.8,0.0,0.93,2.91,1.9986283023590707,131.03142231702805
2024-01-01,Muzaffarnagar,Wheat,12.94,0.0,1.28,4.44,1.8890490493928283,130.79852610826492
2024-01-02,Muzaffarnagar,Wheat,12.03,0.0,1.2,7.33,1.8797833947144278,130.6222915649414
2024-01-03,Muzaffarnagar,Wheat,13.74,0.0,1.03,5.33,1.9485190630214437,130.46665638685226
2024-01-04,Muzaffarnagar,Wheat,11.95,0.0,0.84,5.17,1.843343804808766,130.43747395277023
2024-01-05,Muzaffarnagar,Wheat,12.81,0.0,1.13,4.61,1.9025695612137516,130.23090362548828
2024-01-06,Muzaffarnagar,Wheat,12.62,0.0,0.78,4.86,1.8970308220127392,129.99458760023117
2024-01-07,Muzaffarnagar,Wheat,12.92,0.0,0.88,3.75,1.92244129830201,129.8303559422493
2024-01-08,Muzaffarnagar,Wheat,13.64,0.0,0.97,4.8,1.9747330536504466,129.68158721923828
2024-01-09,Muzaffarnagar,Wheat,13.37,0.0,1.69,3.96,1.9653160887685774,129.57058399915695
2024-01-10,Muzaffarnagar,Wheat,11.57,0.0,2.67,6.99,1.8835374123993625,129.53681498765945
2024-01-11,Muzaffarnagar,Wheat,10.31,0.0,2.07,9.26,1.8812643148281616,129.53281849622726
2024-01-12,Muzaffarnagar,Wheat,11.23,0.0,2.06,6.23,1.8534908108056283,129.45499420166016
2024-01-13,Muzaffarnagar,Wheat,11.97,0.0,1.36,7.57,1.9508665142180808,129.3645903468132
2024-01-14,Muzaffarnagar,Wheat,11.3,0.0,1.45,8.53,1.9462777478227906,129.254150390625
2024-01-15,Muzaffarnagar,Wheat,11.48,0.0,0.93,8.34,1.9601568861722791,129.38918620347977
2024-01-16,Muzaffarnagar,Wheat,12.55,0.0,1.61,6.82,1.9878229594977852,129.48646992444992
2024-01-17,Muzaffarnagar,Wheat,12.17,0.0,1.69,9.66,2.067897919689199,129.3697401881218
2024-01-18,Muzaffarnagar,Wheat,11.82,0.0,1.15,5.54,1.94733349802541,129.21237498521805
2024-01-19,Muzaffarnagar,Wheat,12.8,0.0,1.05,3.37,2.0225955369384514,129.29477244615555
2024-01-20,Muzaffarnagar,Wheat,11.99,0.0,1.11,8.03,2.029277706331237,129.6655610203743
2024-01-21,Muzaffarnagar,Wheat,10.96,0.0,2.65,6.1,1.9222357030985147,129.53796833753586
2024-01-22,Muzaffarnagar,Wheat,10.51,0.0,1.12,7.93,1.9443272971844725,129.40291911363602
2024-01-23,Muzaffarnagar,Wheat,11.99,0.0,1.41,5.45,2.0143060722525803,129.24786061048508
2024-01-24,Muzaffarnagar,Wheat,11.81,0.0,1.63,7.67,2.0458099331957467,129.0292739868164
2024-01-25,Muzaffarnagar,Wheat,11.77,0.0,1.22,9.92,2.1288365318739997,128.81298065185547
2024-01-26,Muzaffarnagar,Wheat,13.93,0.0,1.21,11.12,2.3381133854522806,128.61327677965164
2024-01-27,Muzaffarnagar,Wheat,14.51,0.0,3.06,13.36,2.4709054870635434,128.35007160902023
2024-01-28,Muzaffarnagar,Wheat,14.3,0.0,1.14,6.27,2.2384649863681796,128.19156646728516
2024-01-29,Muzaffarnagar,Wheat,14.4,0.0,1.38,11.24,2.41512424118516,127.97297984361649
2024-01-30,Muzaffarnagar,Wheat,14.76,0.0,1.06,9.04,2.3761143063086023,127.74123698472977
2024-01-31,Muzaffarnagar,Wheat,14.1,2.48,1.16,4.74,2.2684721450132086,169.25983428955078
2024-02-01,Muzaffarnagar,Wheat,13.17,14.48,3.31,5.35,2.217079183829785,344.3830579519272
2024-02-02,Muzaffarnagar,Wheat,13.4,0.03,2.95,14.85,2.5129317891120633,291.8231874704361
2024-02-03,Muzaffarnagar,Wheat,14.94,2.11,2.16,10.69,2.50543931616109,268.1282043457031
2024-02-04,Muzaffarnagar,Wheat,15.6,5.59,0.94,7.83,2.4630195548087452,296.90380096435547
2024-02-05,Muzaffarnagar,Wheat,15.71,0.76,1.28,9.4,2.5461643021033744,330.92764914035797
2024-02-06,Muzaffarnagar,Wheat,12.41,0.0,2.65,16.06,2.526004512533615,293.6983197927475
2024-02-07,Muzaffarnagar,Wheat,12.52,0.0,3.28,15.23,2.523361417904792,274.0865707397461
2024-02-08,Muzaffarnagar,Wheat,12.5,0.0,4.23,19.04,2.6539820715343314,259.3545913696289
2024-02-09,Muzaffarnagar,Wheat,13.06,0.0,1.84,18.11,2.6892059281904386,248.51302206516266
2024-02-10,Muzaffarnagar,Wheat,14.58,0.0,1.09,16.33,2.778604925867201,239.59636688232422
2024-02-11,Muzaffarnagar,Wheat,15.63,0.0,0.83,16.57,2.8934905642996154,231.1683565378189
2024-02-12,Muzaffarnagar,Wheat,16.79,0.0,1.04,11.66,2.8301630638197914,223.76174479722977
2024-02-13,Muzaffarnagar,Wheat,18.59,0.0,0.8,11.16,2.9754103231537434,217.16537475585938
2024-02-14,Muzaffarnagar,Wheat,16.89,0.0,1.14,15.25,3.0070699405094823,210.14899760484695
2024-02-15,Muzaffarnagar,Wheat,16.25,0.0,1.77,16.77,3.023030254301082,203.51543873548508
2024-02-16,Muzaffarnagar,Wheat,16.19,0.0,1.53,17.12,3.047553388645886,196.73080444335938
2024-02-17,Muzaffarnagar,Wheat,16.34,0.0,2.04,16.76,3.066025281526704,189.98852223157883
2024-02-18,Muzaffarnagar,Wheat,18.32,0.0,1.21,13.34,3.131639009338628,184.1480255126953
2024-02-19,Muzaffarnagar,Wheat,19.24,1.37,4.42,11.04,3.136949351239898,186.70063018798828
2024-02-20,Muzaffarnagar,Wheat,19.31,2.29,2.26,13.1,3.246614679013107,214.74093943834305
2024-02-21,Muzaffarnagar,Wheat,17.5,0.0,1.98,15.05,3.181057223562364,205.85346668958664
2024-02-22,Muzaffarnagar,Wheat,16.99,0.0,2.29,18.91,3.2937229357525544,197.1330687403679
2024-02-23,Muzaffarnagar,Wheat,15.06,0.0,2.04,19.82,3.1591737970265337,188.30452412366867
2024-02-24,Muzaffarnagar,Wheat,15.67,0.0,2.01,18.83,3.202215800994482,180.57575225830078
2024-02-25,Muzaffarnagar,Wheat,16.34,0.0,1.86,16.98,3.219388922437393,173.4683945775032
2024-02-26,Muzaffarnagar,Wheat,16.84,0.0,1.81,15.22,3.22075272679814,166.7404219508171
2024-02-27,Muzaffarnagar,Wheat,15.64,0.13,2.14,11.08,2.9753035487027573,165.6406357884407
2024-02-28,Muzaffarnagar,Wheat,17.42,0.0,3.05,20.13,3.49336464204682,161.55567169189453
2024-02-29,Muzaffarnagar,Wheat,17.79,0.0,2.29,20.43,3.56048781282129,156.43558949232101
2024-03-01,Muzaffarnagar,Wheat,21.5,1.64,1.08,8.77,3.4561010044940628,158.81881266832352
2024-03-02,Muzaffarnagar,Wheat,19.52,8.25,4.42,11.21,3.406348220277642,305.5034726858139
2024-03-03,Muzaffarnagar,Wheat,16.9,24.51,2.65,10.5,3.1579750140530276,355.77220022678375
2024-03-04,Muzaffarnagar,Wheat,14.56,0.35,2.02,20.78,3.3201969556889597,320.61139047145844
2024-03-05,Muzaffarnagar,Wheat,13.54,0.0,2.4,19.43,3.189402515698041,299.36942160129547
2024-03-06,Muzaffarnagar,Wheat,15.02,0.0,2.06,19.09,3.346449912047959,283.4758847951889
2024-03-07,Muzaffarnagar,Wheat,17.57,0.0,2.34,20.84,3.689551200326928,269.1804885864258
2024-03-08,Muzaffarnagar,Wheat,17.9,0.0,2.54,21.64,3.7726263519325074,255.2501678466797
2024-03-09,Muzaffarnagar,Wheat,18.02,0.0,2.36,22.25,3.827059898857012,242.62104034423828
